as_of_date,horizon_weeks,current_price,predicted_log_change,projected_price,n_features_used
2026-04-22,4,302.3999938964844,0.04526286572217941,316.4019787561178,47
2026-04-22,12,302.3999938964844,0.11518353223800659,339.3167905299035,35
2026-04-22,26,302.3999938964844,-0.09746097028255463,274.3184489125777,32
2026-04-22,52,302.3999938964844,-0.026716506108641624,294.4278901740556,39
