Date,rainfall_30d,rainfall_90d,tavg,tavg_30d,rainfall_30d_pct_of_monthly_median,heat_anomaly,dryness_anomaly,drought_index,drought_flag
2022-07-10,1.9365000000000283,99.80050000000001,18.947850000000003,18.213625,0.07593224326549933,0.17887166666666587,23.56649999999996,0.3615892060788348,1.0
2022-07-11,1.8747000000000282,99.77990000000001,20.3322,18.356614999999998,0.07350899894130217,0.3218616666666634,23.628299999999957,0.4140344824647447,1.0
2022-07-12,1.6481000000000283,97.9946,21.6396,18.597446666666666,0.06462376975257927,0.5626933333333319,23.854899999999958,0.5035681291298335,1.0
2022-07-13,1.6481000000000283,97.57570000000001,18.00365,18.739511666666665,0.06462376975257927,0.7047583333333307,23.854899999999958,0.5550715217261929,1.0
2022-07-14,1.6481000000000283,96.6418,20.55865,18.951575,0.06462376975257927,0.9168216666666638,23.854899999999958,0.6319516900432265,1.0
2022-07-15,1.6481000000000283,95.8315,21.032899999999998,19.133159999999997,0.06462376975257927,1.098406666666662,23.854899999999958,0.6977824262879728,1.0
2022-07-16,1.6000000000000283,92.97500000000001,22.3104,19.28142,0.06273771713131902,1.2466666666666661,23.902999999999956,0.7520037973705112,1.0
2022-07-17,1.6000000000000283,92.50810000000001,21.9814,19.395496666666666,0.06273771713131902,1.3607433333333319,23.902999999999956,0.7933604675525924,1.0
2022-07-18,1.5519000000000283,92.50810000000001,19.610100000000003,19.452606666666668,0.06085166451005878,1.4178533333333334,23.951099999999958,0.8145368646080423,1.0
2022-07-19,0.7897000000000285,92.50810000000001,21.74215,19.66424166666667,0.030964984511627217,1.6294883333333345,24.713299999999958,0.898742405559007,1.0
2022-07-20,0.7485000000000284,92.50810000000001,19.73405,19.705971666666663,0.029349488295495777,1.6712183333333286,24.754499999999958,0.9142753092391516,1.0
2022-07-21,0.6798000000000284,92.46000000000001,20.4134,19.729615000000003,0.026655687566169813,1.694861666666668,24.823199999999957,0.9235210817348039,1.0
2022-07-22,0.6798000000000284,92.46000000000001,20.3963,19.723776666666666,0.026655687566169813,1.6890233333333313,24.823199999999957,0.9214044874028062,1.0
2022-07-23,0.6798000000000284,92.46000000000001,20.72525,19.697428333333335,0.026655687566169813,1.6626750000000001,24.823199999999957,0.9118523207472169,1.0
2022-07-24,0.6798000000000284,92.46000000000001,19.94765,19.691446666666668,0.026655687566169813,1.6566933333333331,24.823199999999957,0.9096837632086683,1.0
2022-07-25,0.6798000000000284,92.46000000000001,21.357599999999998,19.77333833333333,0.026655687566169813,1.738584999999997,24.823199999999957,0.939372276626494,1.0
2022-07-26,0.13050000000002843,92.46000000000001,19.4307,19.887986666666666,0.0051170450535242325,1.853233333333332,25.372499999999956,0.9863273335064652,1.0
2022-07-27,0.0,92.46000000000001,19.8836,20.033968333333338,0.0,1.999215000000003,25.502999999999986,1.0405314510812143,1.0
2022-07-28,0.0,92.4188,20.29375,20.119989999999998,0.0,2.0852366666666633,25.502999999999986,1.071717229915735,1.0
2022-07-29,2.7947000000000286,89.1708,18.88805,20.120845,0.10958318629180999,2.0860916666666647,22.70829999999996,1.0445984441928018,1.0
2022-07-30,6.640000000000029,92.72080000000001,14.29505,19.986401666666666,0.2603615260949705,1.9516483333333312,18.862999999999957,0.9581182353164834,1.0
2022-07-31,6.688100000000029,91.0316,16.82865,19.97629,0.2622475787162307,1.9415366666666642,18.81489999999996,0.9539803320001059,1.0
2022-08-01,6.688100000000029,90.5509,19.18285,19.956778333333332,0.23475336873769403,1.6834066666666665,21.80179999999997,0.8897145416112646,1.0
2022-08-02,6.708700000000029,90.0428,19.601599999999998,19.90992333333333,0.23547643199870932,1.6365516666666657,21.78119999999997,0.8725258311319809,1.0
2022-08-03,6.708700000000029,85.24300000000001,19.40505,19.85381,0.23547643199870932,1.5804383333333334,21.78119999999997,0.8521828399902005,1.0
2022-08-04,6.708700000000029,84.1718,21.144,19.893971666666665,0.23547643199870932,1.6205999999999996,21.78119999999997,0.8667428096214077,1.0
2022-08-05,6.708700000000029,84.1718,20.99445,19.961336666666668,0.23547643199870932,1.687965000000002,21.78119999999997,0.8911649124775222,1.0
2022-08-06,9.56520000000003,86.9802,16.03395,19.792426666666664,0.3357400341875552,1.519054999999998,18.92469999999997,0.8018940025400942,1.0
2022-08-07,10.33430000000003,87.7493,17.1705,19.700423333333337,0.3627355659374034,1.4270516666666708,18.15559999999997,0.7609912876691649,1.0
2022-08-08,23.66250000000003,101.0775,17.960900000000002,19.661541666666665,0.8305574958143072,1.3881699999999988,4.827399999999969,0.6160849360008573,0.0
2022-08-09,23.80670000000003,101.2217,16.8415,19.591329999999996,0.8356189386414145,1.3179583333333298,4.683199999999967,0.5892155600663411,0.0
2022-08-10,35.79590000000003,110.0042,14.79065,19.406611666666667,1.2564417565523232,1.1332400000000007,-7.306000000000033,0.4045801549409975,0.0
2022-08-11,38.769200000000026,112.9775,13.056000000000001,19.12049166666667,1.360805057230809,0.8471200000000039,-10.279300000000028,0.29041950074339756,0.0
2022-08-12,40.84290000000003,115.05120000000001,15.8417,19.048426666666668,1.4335922555010734,0.7750550000000018,-12.35300000000003,0.2642934880910428,0.0
2022-08-13,40.89100000000003,109.28320000000001,18.76845,18.98875333333333,1.4352805731153857,0.7153816666666657,-12.401100000000028,0.2426598759121088,0.0
2022-08-14,40.89100000000003,107.9579,19.815199999999997,18.948163333333333,1.4352805731153857,0.6747916666666676,-12.401100000000028,0.22794462088457812,0.0
2022-08-15,40.89100000000003,107.9579,22.0113,18.938193333333334,1.4352805731153857,0.6648216666666684,-12.401100000000028,0.2243301569125536,0.0
2022-08-16,40.89100000000003,107.9579,22.44285,18.953575,1.4352805731153857,0.6802033333333348,-12.401100000000028,0.22990653404358277,0.0
2022-08-17,40.89100000000003,107.9579,19.3324,18.94431833333333,1.4352805731153857,0.6709466666666657,-12.401100000000028,0.22655067765765313,0.0
2022-08-18,41.20690000000003,108.2738,22.857300000000002,18.981489999999997,1.4463687131228975,0.7081183333333314,-12.717000000000034,0.24002667063125185,0.0
2022-08-19,43.53470000000003,110.6016,14.760750000000002,18.815713333333335,1.528074861617627,0.5423416666666689,-15.04480000000003,0.1799269926905276,0.0
2022-08-20,44.09780000000003,111.1647,11.27215,18.511005,1.547839760757322,0.23763333333333492,-15.60790000000003,0.069459862017602,0.0
2022-08-21,44.09780000000003,110.9518,14.9402,18.329135,1.547839760757322,0.05576333333333494,-15.60790000000003,0.0035258035830828677,0.0
2022-08-22,44.09780000000003,110.9518,16.508200000000002,18.188566666666663,1.547839760757322,-0.0848050000000029,-15.60790000000003,0.0,0.0
