Date,coffee_c,coffee_c_return_pct,soybeans,soybeans_return_pct,sugar,sugar_return_pct,usd_brl,usd_brl_return_pct,tmax,tmax_change_pct,tmin,tmin_change_pct,rainfall
2008-09-03,139.9,-0.46,1251.0,-3.88,12.51,-1.57,,,30.8855,5.9817,15.094,28.2421,0.0
2008-09-04,143.5,2.57,1234.0,-1.36,12.65,1.12,,,32.0647,3.8181,17.4183,15.3988,0.0
2008-09-05,138.85,-3.24,1180.0,-4.38,12.54,-0.87,,,29.1935,-8.9543,17.3756,-0.2453,0.0
2008-09-06,,,,,,,,,30.5437,4.6248,15.8972,-8.508,0.0
2008-09-07,,,,,,,,,23.0239,-24.6197,17.8626,12.3631,2.8291
2008-09-08,139.7,0.61,1194.5,1.23,12.37,-1.36,,,21.1953,-7.9425,13.2995,-25.5457,1.648
2008-09-09,136.0,-2.65,1209.0,1.21,12.1,-2.18,,,21.6396,2.0965,14.0857,5.9112,0.2747
2008-09-10,136.7,0.51,1181.5,-2.27,12.14,0.33,,,31.7058,46.5176,15.2649,8.3719,0.1923
2008-09-11,134.35,-1.72,1216.0,2.92,11.94,-1.65,1.75,9.37,33.526,5.7407,17.555,15.0024,0.0
2008-09-12,135.1,0.56,1490.0,22.53,12.36,3.52,1.75,0.0,29.3645,-12.4128,18.0335,2.7259,0.0
2008-09-13,,,,,,,,,22.7334,-22.5819,17.5037,-2.9379,0.0
2008-09-14,,,,,,,,,19.3837,-14.7348,12.9833,-25.8253,13.1497
2008-09-15,135.25,0.11,1179.0,-20.87,12.14,-1.78,1.78,1.71,15.9571,-17.6779,12.5561,-3.2908,0.0961
2008-09-16,129.85,-3.99,1124.0,-4.66,12.0,-1.15,1.8,1.12,16.316,2.2491,12.4194,-1.0889,0.3639
2008-09-17,129.45,-0.31,1139.0,1.33,12.22,1.83,1.75,-2.78,18.1874,11.4697,12.0861,-2.6834,0.3845
2008-09-18,126.45,-2.32,1116.0,-2.02,11.67,-4.5,1.82,4.0,18.9051,3.9467,10.9581,-9.3327,0.0412
2008-09-19,133.1,5.26,1143.5,2.46,11.65,-0.17,1.8,-1.1,21.9985,16.3625,10.3685,-5.3806,0.0
2008-09-20,,,,,,,,,17.5892,-20.0437,12.5732,21.263,0.0
2008-09-21,,,,,,,,,21.2123,20.5988,13.2397,5.3012,7.9585
2008-09-22,136.6,2.63,1205.0,5.38,12.06,3.52,1.77,-1.67,20.9902,-1.0474,11.8383,-10.5849,8.1713
2008-09-23,134.9,-1.24,1187.0,-1.49,11.83,-1.91,1.77,0.0,20.2553,-3.5011,12.4108,4.8362,0.0
2008-09-24,135.65,0.56,1187.0,0.0,12.14,2.62,1.81,2.26,17.5379,-13.4156,12.4279,0.1377,0.4532
2008-09-25,137.6,1.44,1183.0,-0.34,13.05,7.5,1.79,-1.1,22.9727,30.9885,12.4023,-0.2063,0.6455
2008-09-26,134.15,-2.51,1164.0,-1.61,13.1,0.38,1.81,1.12,20.6996,-9.8945,13.8464,11.6441,5.2942
2008-09-27,,,,,,,,,20.6996,0.0,14.4104,4.0731,0.0961
2008-09-28,,,,,,,,,19.7597,-4.541,13.1372,-8.8355,0.0961
2008-09-29,130.25,-2.91,1094.0,-6.01,12.59,-3.89,1.85,2.21,23.981,21.3633,11.5734,-11.9034,0.1442
2008-09-30,130.45,0.15,1045.0,-4.48,12.36,-1.83,1.88,1.62,20.9047,-12.8279,14.3591,24.0701,0.0
2008-10-01,129.1,-1.03,1053.0,0.77,13.93,12.7,1.87,-0.53,29.9455,43.2477,15.5554,8.3315,0.1305
2008-10-02,125.45,-2.83,1004.0,-4.65,13.08,-6.1,1.93,3.21,23.8101,-20.4887,16.4954,6.0427,29.3344
2008-10-03,122.05,-2.71,992.0,-1.2,12.61,-3.59,1.94,0.52,27.8605,17.0113,17.1278,3.8335,0.0
2008-10-04,,,,,,,,,29.4841,5.8276,17.5208,2.295,0.0
2008-10-05,,,,,,,,,24.7501,-16.0562,17.2816,-1.3656,22.6188
2008-10-06,114.5,-6.19,922.0,-7.06,11.79,-6.5,2.1,8.25,18.4266,-25.5492,14.1198,-18.2953,2.0188
2008-10-07,114.2,-0.26,926.0,0.43,12.03,2.04,2.1,0.0,21.4687,16.5092,14.2737,1.0893,13.5754
2008-10-08,114.55,0.31,964.0,4.1,11.89,-1.16,2.07,-1.43,17.4354,-18.787,12.8381,-10.0576,1.6137
2008-10-09,114.65,0.09,980.0,1.66,11.9,0.08,2.1,1.45,17.5208,0.4901,11.1205,-13.3788,0.3914
2008-10-10,115.35,0.61,910.0,-7.14,11.23,-5.63,2.11,0.48,24.4595,39.6025,12.8722,15.7526,0.1648
2008-10-11,,,,,,,,,26.4591,8.175,14.3677,11.6173,0.0
2008-10-12,,,,,,,,,27.8776,5.3611,16.5638,15.2851,1.2429
2008-10-13,117.65,1.99,928.0,1.98,11.7,4.19,2.03,-3.79,31.5691,13.2419,17.1705,3.6629,0.3983
2008-10-14,118.95,1.1,896.0,-3.45,11.71,0.09,2.0,-1.48,33.3551,5.6572,19.3666,12.79,0.0
2008-10-15,113.25,-4.79,858.0,-4.24,11.18,-4.53,2.09,4.5,34.1412,2.3569,18.8881,-2.4709,0.0
2008-10-16,112.95,-0.26,867.0,1.05,11.16,-0.18,2.13,1.91,31.8938,-6.5826,18.6146,-1.4477,0.0961
2008-10-17,115.6,2.35,894.0,3.11,11.58,3.76,2.04,-4.23,23.2632,-27.0605,17.931,-3.6725,0.3708
2008-10-18,,,,,,,,,23.041,-0.955,16.4954,-8.0062,0.7622
2008-10-19,,,,,,,,,18.6146,-19.211,16.1109,-2.3312,20.5451
2008-10-20,114.5,-0.95,929.0,3.91,11.5,-0.69,2.02,-0.98,25.5362,37.1837,15.9827,-0.7956,5.4384
2008-10-21,114.25,-0.22,908.0,-2.26,11.24,-2.26,2.1,3.96,28.3903,11.1766,17.2816,8.1267,0.0
2008-10-22,112.6,-1.44,859.0,-5.4,10.96,-2.49,2.23,6.19,28.5612,0.602,17.8968,3.5602,1.4077
2008-10-23,110.1,-2.22,884.5,2.97,10.84,-1.09,2.13,-4.48,30.988,8.497,18.119,1.2414,0.5493
2008-10-24,108.65,-1.32,863.75,-2.35,10.76,-0.74,2.17,1.88,31.2786,0.9376,18.4779,1.9808,23.0583
2008-10-25,,,,,,,,,32.6714,4.4531,19.1444,3.6071,0.0
2008-10-26,,,,,,,,,33.0474,1.1508,18.6146,-2.7674,0.0
2008-10-27,107.75,-0.83,893.0,3.39,10.96,1.86,2.2,1.38,29.0568,-12.0754,19.7938,6.335,0.0
2008-10-28,107.7,-0.05,878.75,-1.6,11.14,1.64,2.05,-6.82,22.4087,-22.8798,16.7347,-15.4552,0.0755
2008-10-29,112.2,4.18,937.25,6.66,12.09,8.53,2.08,1.46,29.5183,31.727,16.8458,0.6638,0.0
2008-10-30,111.0,-1.07,934.0,-0.35,11.85,-1.99,1.95,-6.25,27.0231,-8.453,17.5208,4.0074,14.9968
2008-10-31,113.0,1.8,925.25,-0.94,12.02,1.43,1.94,-0.51,19.3324,-28.4596,15.5811,-11.0711,0.7553
2008-11-01,,,,,,,,,25.3653,31.2061,14.7949,-5.0456,0.206
2008-11-02,,,,,,,,,27.758,9.4328,17.1876,16.1721,0.0
2008-11-03,112.35,-0.58,928.25,0.32,12.18,1.33,2.01,3.61,27.6896,-0.2463,18.9906,10.4903,4.7586
2008-11-04,116.7,3.87,949.5,2.29,12.71,4.35,2.05,1.99,26.6984,-3.5798,17.0594,-10.1693,0.0
2008-11-05,116.4,-0.26,894.75,-5.77,12.64,-0.55,1.95,-4.88,29.8601,11.8424,16.316,-4.3579,0.0
2008-11-06,111.0,-4.64,899.5,0.53,11.87,-6.09,2.05,5.13,25.7755,-13.6791,18.9906,16.3928,0.0412
2008-11-07,112.1,0.99,911.75,1.36,12.01,1.18,2.02,-1.46,26.4078,2.4533,17.9823,-5.3096,11.8519
2008-11-08,,,,,,,,,26.4591,0.1942,17.6063,-2.0909,31.724
2008-11-09,,,,,,,,,29.7746,12.5308,17.4866,-0.6795,0.7622
2008-11-10,112.8,0.62,940.0,3.1,12.0,-0.08,2.05,1.49,26.442,-11.1928,18.7342,7.1346,0.0
2008-11-11,112.3,-0.44,908.0,-3.4,11.8,-1.67,2.03,-0.98,22.8872,-13.4437,18.495,-1.2772,0.8309
2008-11-12,111.75,-0.49,885.25,-2.51,11.61,-1.61,2.13,4.93,25.878,13.0676,17.2645,-6.6532,1.5313
2008-11-13,110.4,-1.21,887.0,0.2,11.42,-1.64,2.17,1.88,27.3136,5.5475,16.6407,-3.6132,13.3969
2008-11-14,110.95,0.5,878.0,-1.01,11.65,2.01,2.15,-0.92,27.57,0.9386,18.3241,10.1162,1.2085
2008-11-15,,,,,,,,,30.6291,11.096,17.9652,-1.9586,1.1605
2008-11-16,,,,,,,,,28.4587,-7.0863,18.2728,1.7123,0.0
2008-11-17,110.55,-0.36,906.5,3.25,11.74,0.77,2.17,0.93,20.5116,-27.9248,16.8628,-7.7161,0.6043
2008-11-18,110.6,0.05,902.0,-0.5,11.61,-1.11,,,24.1177,17.5806,16.1878,-4.0033,19.0344
2008-11-19,111.0,0.36,897.0,-0.55,11.67,0.52,2.24,3.23,20.3236,-15.7314,14.9829,-7.4431,1.0025
2008-11-20,108.3,-2.43,856.0,-4.57,11.51,-1.37,,,22.9897,13.1182,12.9662,-13.4598,0.0275
2008-11-21,108.95,0.6,840.0,-1.87,11.28,-2.0,2.28,1.79,24.6133,7.0622,14.4104,11.1377,0.0
2008-11-22,,,,,,,,,24.5621,-0.2083,16.1707,12.2156,0.0
2008-11-23,,,,,,,,,27.0402,10.0891,14.7949,-8.5078,23.6213
2008-11-24,112.2,2.98,884.0,5.24,11.72,3.9,2.23,-2.19,25.69,-4.9931,15.5896,5.3715,10.6983
2008-11-25,112.5,0.27,883.0,-0.11,11.61,-0.94,2.16,-3.14,25.4166,-1.0644,16.5894,6.4132,1.5793
2008-11-26,114.1,1.42,886.0,0.34,11.81,1.72,2.2,1.85,27.0743,6.5224,17.2047,3.7087,0.0
2008-11-27,,,,,,,2.15,-2.27,26.3565,-2.6512,18.2386,6.0098,0.0
2008-11-28,114.1,0.0,883.0,-0.34,11.9,0.76,2.17,0.93,25.4849,-3.307,18.1019,-0.7496,0.4463
2008-11-29,,,,,,,,,26.9718,5.8343,17.7259,-2.0771,0.0
2008-11-30,,,,,,,,,27.0743,0.3802,17.9994,1.5426,0.0
2008-12-01,111.65,-2.15,846.0,-4.19,11.65,-2.1,2.21,1.84,31.364,15.8441,17.8285,-0.9495,0.0
2008-12-02,110.25,-1.25,827.0,-2.25,11.62,-0.26,2.27,2.71,30.8513,-1.6347,18.4608,3.5468,1.3802
2008-12-03,109.6,-0.59,830.0,0.36,11.16,-3.96,2.28,0.44,23.229,-24.7066,15.3418,-16.8952,22.8797
2008-12-04,104.5,-4.65,811.0,-2.29,10.8,-3.23,2.32,1.75,23.5195,1.2507,13.5302,-11.8081,0.4395
2008-12-05,101.6,-2.78,783.5,-3.39,10.57,-2.13,2.39,3.02,25.2799,7.4844,13.5046,-0.1895,0.206
2008-12-06,,,,,,,,,28.2365,11.6956,13.8464,2.531,0.0412
2008-12-07,,,,,,,,,28.2023,-0.1211,15.3931,11.1703,0.0549
2008-12-08,107.75,6.05,820.5,4.72,11.25,6.43,2.32,-2.93,31.8938,13.0894,16.1536,4.9407,0.0
2008-12-09,108.05,0.28,813.0,-0.91,11.22,-0.27,2.34,0.86,33.731,5.7604,18.119,12.1669,0.0
2008-12-10,108.45,0.37,829.5,2.03,11.62,3.57,2.35,0.43,31.8255,-5.6493,20.4433,12.8279,0.0
2008-12-11,111.05,2.4,856.5,3.25,11.89,2.32,2.3,-2.13,25.0406,-21.319,18.0164,-11.871,24.4728
2008-12-12,109.85,-1.08,854.0,-0.29,11.64,-2.1,2.23,-3.04,20.9218,-16.4484,16.8116,-6.6876,12.772
2008-12-13,,,,,,,,,23.2461,11.1094,15.4443,-8.1327,0.2472
2008-12-14,,,,,,,,,23.793,2.3526,15.752,1.9918,0.0
2008-12-15,108.3,-1.41,846.0,-0.94,11.52,-1.03,2.26,1.35,24.9893,5.0281,16.7176,6.1301,0.2266
2008-12-16,109.6,1.2,858.5,1.48,11.67,1.3,2.33,3.1,22.4429,-10.1902,17.3927,4.0381,0.0
2008-12-17,110.5,0.82,864.0,0.64,11.73,0.51,2.33,0.0,26.6984,18.9615,16.8714,-2.997,16.6723
2008-12-18,110.7,0.18,869.5,0.64,11.83,0.85,2.21,-5.15,24.3228,-8.8978,17.6405,4.5584,3.7355
2008-12-19,110.95,0.23,868.25,-0.14,10.95,-7.44,2.22,0.45,24.8355,2.1079,16.9056,-4.1659,0.0
2008-12-20,,,,,,,,,26.2369,5.6428,17.4183,3.0328,0.0
2008-12-21,,,,,,,,,27.5358,4.9505,17.3585,-0.3434,0.4189
2008-12-22,108.35,-2.34,886.5,2.1,10.85,-0.91,2.33,4.95,28.0314,1.7999,16.7774,-3.3475,41.2824
2008-12-23,107.45,-0.83,901.0,1.64,10.85,0.0,2.24,-3.86,29.5012,5.2433,17.3756,3.5653,22.1519
2008-12-24,108.05,0.56,915.75,1.64,11.02,1.57,,,31.7058,7.4731,19.4179,11.7539,4.2367
2008-12-25,,,,,,,,,26.3907,-16.7638,18.9222,-2.5524,29.5816
2008-12-26,108.4,0.32,951.75,3.93,10.98,-0.36,2.24,0.0,22.0327,-16.5135,16.4698,-12.9608,3.8591
2008-12-27,,,,,,,,,21.3491,-3.1027,15.94,-3.2168,5.4384
2008-12-28,,,,,,,,,28.5099,33.5418,16.9056,6.0578,0.0
2008-12-29,106.65,-1.61,938.5,-1.39,11.12,1.28,2.24,0.0,32.6373,14.4768,18.119,7.1776,0.0
2008-12-30,107.55,0.84,945.75,0.77,11.29,1.53,2.18,-2.68,29.1765,-10.6038,18.4095,1.6035,0.0755
2008-12-31,112.05,4.18,972.25,2.8,11.81,4.61,,,29.8772,2.4016,19.7426,7.2411,0.0
2009-01-01,,,,,,,,,30.407,1.7733,19.9306,0.9522,14.2827
2009-01-02,110.9,-1.03,970.0,-0.23,11.85,0.34,2.19,0.46,25.5362,-16.0185,19.3153,-3.087,30.3781
2009-01-03,,,,,,,,,25.4678,-0.2677,18.7342,-3.0084,26.4229
2009-01-04,,,,,,,,,21.9472,-13.8238,16.034,-14.4136,4.1818
2009-01-05,107.7,-2.89,983.75,1.42,11.82,-0.25,2.28,4.11,19.64,-10.5125,15.188,-5.2761,1.0712
2009-01-06,116.1,7.8,1014.25,3.1,12.27,3.81,2.08,-8.77,24.0835,22.6247,15.4016,1.4066,0.6729
2009-01-07,114.2,-1.64,990.0,-2.39,11.98,-2.36,2.07,-0.48,27.946,16.0376,17.2217,11.8177,0.0
2009-01-08,113.45,-0.66,989.0,-0.1,12.03,0.42,2.14,3.38,30.4582,8.9898,17.6234,2.3321,2.4033
2009-01-09,116.9,3.04,1037.5,4.9,12.05,0.17,2.14,0.0,30.0822,-1.2344,17.7772,0.8728,0.0961
2009-01-10,,,,,,,,,27.4162,-8.8627,18.0677,1.6343,5.047
2009-01-11,,,,,,,,,29.279,6.7947,20.8193,15.2291,1.1811
2009-01-12,114.5,-2.05,954.0,-8.05,11.47,-4.81,2.2,2.8,31.9964,9.2809,21.6567,4.0224,0.2129
2009-01-13,114.75,0.22,969.5,1.62,11.53,0.52,2.2,0.0,32.9791,3.0713,22.0156,1.6572,0.0275
2009-01-14,114.65,-0.09,978.0,0.88,11.43,-0.87,2.3,4.55,31.9109,-3.2389,18.5975,-15.5257,20.4901
2009-01-15,113.9,-0.65,994.5,1.69,11.96,4.64,2.25,-2.17,27.006,-15.3707,18.5975,0.0,24.1569
2009-01-16,115.8,1.67,1020.0,2.56,12.26,2.51,2.3,2.22,28.9201,7.0878,19.5546,5.1462,3.6874
2009-01-17,,,,,,,,,26.442,-8.5688,19.1786,-1.9228,6.8941
2009-01-18,,,,,,,,,26.9718,2.0036,19.1786,0.0,6.5165
2009-01-19,,,,,,,2.19,-4.78,29.0226,7.6037,20.6655,7.7527,0.0
2009-01-20,114.9,-0.78,992.0,-2.75,12.59,2.69,2.21,0.91,28.0143,-3.4743,20.204,-2.2329,2.5544
2009-01-21,117.55,2.31,1020.5,2.87,12.6,0.08,2.22,0.45,23.8272,-14.9464,18.1532,-10.1507,18.8559
2009-01-22,119.45,1.62,1012.0,-0.83,12.38,-1.75,2.19,-1.35,21.3833,-10.2569,16.5125,-9.038,0.3502
2009-01-23,119.65,0.17,1009.0,-0.3,12.7,2.58,2.21,0.91,23.1094,8.0723,16.3245,-1.1385,0.2609
2009-01-24,,,,,,,,,24.3399,5.3247,17.555,7.5378,0.7622
2009-01-25,,,,,,,,,27.5871,13.3409,18.5804,5.8412,2.3141
2009-01-26,122.2,2.13,1009.0,0.0,12.92,1.73,2.17,-1.81,26.3053,-4.6463,18.9393,1.9316,45.4573
2009-01-27,121.9,-0.25,976.0,-3.27,12.91,-0.08,,,26.0831,-0.8446,19.9135,5.1435,11.0828
2009-01-28,122.5,0.49,982.5,0.67,12.87,-0.31,2.25,3.69,24.6304,-5.5694,19.3324,-2.918,26.8761
2009-01-29,121.5,-0.82,970.5,-1.22,12.59,-2.18,2.25,0.0,27.8092,12.906,19.7255,2.0333,1.6549
2009-01-30,118.9,-2.14,980.0,0.98,12.67,0.64,2.17,-3.56,27.5358,-0.9833,19.4349,-1.4729,0.618
2009-01-31,,,,,,,,,30.219,9.7444,19.4349,0.0,36.3659
2009-02-01,,,,,,,,,31.5691,4.4679,21.3662,9.9368,0.0
2009-02-02,119.75,0.71,959.5,-2.09,12.75,0.63,2.28,5.07,28.4245,-9.9611,19.9648,-6.559,0.0
2009-02-03,119.25,-0.42,946.0,-1.41,12.66,-0.71,2.19,-3.95,29.4328,3.5474,20.0331,0.3424,12.0647
2009-02-04,115.9,-2.81,949.5,0.37,12.59,-0.55,2.28,4.11,29.279,-0.5226,19.64,-1.9621,6.3997
2009-02-05,119.2,2.85,980.0,3.21,12.98,3.1,2.19,-3.95,28.9201,-1.2258,19.9135,1.3923,11.4536
2009-02-06,119.55,0.29,1001.0,2.14,13.12,1.08,2.17,-0.91,31.552,9.1006,19.4008,-2.5747,4.8616
2009-02-07,,,,,,,,,32.4578,2.8708,18.8368,-2.907,0.0
2009-02-08,,,,,,,,,31.552,-2.7907,19.3666,2.8126,48.3413
2009-02-09,121.4,1.55,1002.0,0.1,13.28,1.22,2.13,-1.84,29.091,-7.7999,20.8193,7.501,8.1576
2009-02-10,116.85,-3.75,994.0,-0.8,13.23,-0.38,2.14,0.47,30.1848,3.7599,20.9218,0.4925,1.3665
2009-02-11,115.8,-0.9,978.0,-1.61,13.19,-0.3,2.18,1.87,29.8088,-1.2456,20.8193,-0.4901,2.884
2009-02-12,112.15,-3.15,968.5,-0.97,13.13,-0.45,2.25,3.21,24.3228,-18.404,18.9222,-9.1119,5.6238
2009-02-13,112.35,0.18,955.5,-1.34,13.26,0.99,,,20.5629,-15.4583,17.3756,-8.1739,7.4091
2009-02-14,,,,,,,,,22.084,7.397,17.3243,-0.2951,4.1818
2009-02-15,,,,,,,,,25.8097,16.8706,18.6317,7.5467,10.3481
2009-02-16,,,,,,,2.15,-4.44,29.7063,15.0975,19.0077,2.018,21.6575
2009-02-17,110.35,-1.78,903.0,-5.49,12.98,-2.11,2.19,1.86,31.74,6.8462,19.7084,3.6864,0.0
2009-02-18,108.85,-1.36,887.5,-1.72,12.69,-2.23,2.22,1.37,30.9539,-2.4769,20.0502,1.7343,0.0
2009-02-19,109.7,0.78,884.5,-0.34,12.84,1.18,2.27,2.25,30.9197,-0.1104,20.204,0.7671,0.0
2009-02-20,108.9,-0.73,862.5,-2.49,12.71,-1.01,2.3,1.32,30.5266,-1.2713,20.1186,-0.4229,0.0
2009-02-21,,,,,,,,,30.9539,1.3996,20.9047,3.9076,0.0275
2009-02-22,,,,,,,,,31.5349,1.8772,21.9472,4.987,6.2967
2009-02-23,110.85,1.79,872.75,1.19,12.68,-0.24,,,31.8596,1.0297,19.4008,-11.6027,0.9407
2009-02-24,111.2,0.32,881.0,0.95,12.83,1.18,,,26.3907,-17.1657,20.3236,4.7569,18.0593
2009-02-25,110.65,-0.49,878.0,-0.34,13.18,2.73,,,26.1002,-1.1009,19.1786,-5.6341,12.8681
2009-02-26,110.7,0.05,869.25,-1.0,13.7,3.95,2.18,-5.22,28.0827,7.5957,19.4862,1.604,9.3249
2009-02-27,109.45,-1.13,874.5,0.6,13.47,-1.68,2.18,0.0,29.9113,6.5117,19.7597,1.4033,10.1352
2009-02-28,,,,,,,,,31.9793,6.9135,20.8876,5.7084,0.1854
2009-03-01,,,,,,,,,33.8678,5.9053,22.3745,7.1184,0.0
2009-03-02,103.55,-5.39,848.5,-2.97,12.75,-5.35,2.29,5.05,33.2867,-1.7157,22.5967,0.993,0.0412
2009-03-03,104.1,0.53,863.0,1.71,12.69,-0.47,,,32.0647,-3.671,23.7246,4.9917,0.0
2009-03-04,106.3,2.11,875.5,1.45,13.26,4.49,2.28,-0.44,32.2185,0.4797,22.5625,-4.8985,4.5457
2009-03-05,106.55,0.24,862.5,-1.48,12.83,-3.24,2.26,-0.88,32.9107,2.1483,21.332,-5.4538,0.0
2009-03-06,105.3,-1.17,879.0,1.91,12.78,-0.39,2.25,-0.44,32.7398,-0.5193,22.4599,5.2877,0.0687
2009-03-07,,,,,,,,,25.9464,-20.7497,20.7167,-7.7614,10.8837
2009-03-08,,,,,,,,,31.9109,22.9879,20.5116,-0.9899,0.0
2009-03-09,104.2,-1.04,881.0,0.23,12.49,-2.27,2.26,0.44,29.6208,-7.1766,19.8622,-3.1662,3.3853
2009-03-10,103.85,-0.34,889.0,0.91,12.59,0.8,2.23,-1.33,28.0827,-5.1927,20.58,3.6139,1.9707
2009-03-11,104.95,1.06,875.0,-1.57,12.81,1.75,2.21,-0.9,24.9039,-11.3195,19.9477,-3.0726,3.5295
2009-03-12,108.45,3.33,899.0,2.74,13.09,2.19,2.2,-0.45,29.6208,18.9406,20.1698,1.1138,9.9429
2009-03-13,108.3,-0.14,882.5,-1.84,12.88,-1.6,2.18,-0.91,26.4249,-10.7894,20.1186,-0.2542,13.5617
2009-03-14,,,,,,,,,28.6125,8.2784,19.7938,-1.614,8.7413
2009-03-15,,,,,,,,,28.3732,-0.8362,20.4604,3.3673,1.3321
2009-03-16,108.85,0.51,911.0,3.23,12.99,0.85,2.15,-1.38,28.7321,1.2649,18.6146,-9.0211,1.6823
2009-03-17,109.25,0.37,913.0,0.22,13.11,0.92,2.16,0.47,28.7663,0.119,17.6746,-5.0496,0.0
2009-03-18,111.15,1.74,915.0,0.22,13.24,0.99,2.17,0.46,26.5104,-7.8423,17.7259,0.2901,56.7461
2009-03-19,114.2,2.74,940.5,2.79,13.62,2.87,2.21,1.84,26.9034,1.4827,19.1273,7.906,8.7275
2009-03-20,116.2,1.75,952.0,1.22,13.54,-0.59,2.23,0.9,26.1686,-2.7316,18.0506,-5.6291,0.0
2009-03-21,,,,,,,,,24.7842,-5.29,18.6317,3.2191,0.2266
2009-03-22,,,,,,,,,22.8701,-7.7231,18.0506,-3.1187,0.0618
2009-03-23,117.5,1.12,955.5,0.37,13.41,-0.96,2.14,-4.04,27.6212,20.7744,17.8114,-1.3255,1.545
2009-03-24,116.75,-0.64,967.0,1.2,13.0,-3.06,2.13,-0.47,26.1344,-5.383,19.0248,6.8126,0.0275
2009-03-25,116.7,-0.04,951.0,-1.65,12.82,-1.38,2.13,0.0,26.8863,2.8773,17.7088,-6.9171,0.0
2009-03-26,117.35,0.56,944.0,-0.74,12.75,-0.55,2.23,4.69,28.0998,4.5131,17.1705,-3.04,0.0275
2009-03-27,115.85,-1.28,917.0,-2.86,12.62,-1.02,2.16,-3.14,27.9118,-0.669,18.495,7.7138,0.0
2009-03-28,,,,,,,,,27.3649,-1.9594,19.5888,5.9139,0.1305
2009-03-29,,,,,,,,,27.1427,-0.8119,19.8793,1.4832,8.8443
2009-03-30,113.0,-2.46,904.5,-1.36,12.48,-1.11,2.21,2.31,27.9118,2.8334,19.5204,-1.8054,0.0
2009-03-31,115.75,2.43,952.0,5.25,12.67,1.52,2.18,-1.36,27.946,0.1225,18.9906,-2.7141,0.0
2009-04-01,114.5,-1.08,952.0,0.0,12.73,0.47,2.17,-0.46,27.006,-3.3635,18.1874,-4.2297,0.0
2009-04-02,116.8,2.01,977.0,2.63,13.06,2.59,2.13,-1.84,26.7838,-0.8227,17.8626,-1.7854,0.0
2009-04-03,118.4,1.37,995.5,1.89,12.55,-3.91,2.1,-1.41,26.1856,-2.2333,18.2728,2.2962,0.0
2009-04-04,,,,,,,,,29.1594,11.3563,18.2557,-0.0935,0.0
2009-04-05,,,,,,,,,30.3728,4.1613,18.9564,3.8383,0.6661
2009-04-06,117.5,-0.76,994.0,-0.15,12.22,-2.63,2.11,0.48,23.2461,-23.464,19.1786,1.172,30.1035
2009-04-07,117.5,0.0,989.5,-0.45,12.23,0.08,2.11,0.0,25.9293,11.5425,18.7513,-2.2278,1.8471
2009-04-08,118.2,0.6,1006.0,1.67,12.38,1.23,2.2,4.27,26.5787,2.5046,18.4437,-1.6406,0.0481
2009-04-09,119.3,0.93,1007.0,0.1,12.74,2.91,2.06,-6.36,26.5275,-0.1929,18.5633,0.6486,0.5425
2009-04-10,,,,,,,,,27.2282,2.6414,17.8626,-3.7747,0.3777
2009-04-11,,,,,,,,,27.3136,0.3138,16.1707,-9.472,0.0
2009-04-12,,,,,,,,,25.8951,-5.1934,16.9227,4.6502,0.0275
2009-04-13,115.2,-3.44,1021.5,1.44,13.32,4.55,2.07,0.49,23.0923,-10.8237,18.0677,6.7664,0.0
2009-04-14,115.4,0.17,1036.0,1.42,13.25,-0.53,2.07,0.0,25.69,11.2494,18.4608,2.1756,11.1858
2009-04-15,115.7,0.26,1035.0,-0.1,13.14,-0.83,2.17,4.83,23.9126,-6.9186,18.3583,-0.5555,0.8789
2009-04-16,113.75,-1.69,1058.5,2.27,12.84,-2.28,2.08,-4.15,21.6567,-9.434,15.846,-13.6848,0.8171
2009-04-17,111.85,-1.67,1051.0,-0.71,13.19,2.73,2.07,-0.48,24.7842,14.4414,13.6413,-13.913,1.2154
2009-04-18,,,,,,,,,27.2623,9.9987,14.3164,4.9487,0.0
2009-04-19,,,,,,,,,27.6041,1.2538,14.8633,3.82,0.0
2009-04-20,111.65,-0.18,1018.5,-3.09,12.92,-2.05,2.12,2.42,25.8609,-6.3151,17.2645,16.1552,0.0
2009-04-21,112.25,0.54,1038.0,1.91,13.06,1.08,,,21.9131,-15.2658,16.5467,-4.1576,8.4872
2009-04-22,116.95,4.19,1046.0,0.77,13.22,1.23,2.1,-0.94,25.109,14.5845,15.7007,-5.1126,0.1648
2009-04-23,117.75,0.68,1037.75,-0.79,13.35,0.98,2.2,4.76,24.4766,-2.5184,15.5982,-0.6531,0.0
2009-04-24,119.0,1.06,1040.25,0.24,13.9,4.12,2.08,-5.45,23.7246,-3.0722,14.3506,-7.9984,4.0582
2009-04-25,,,,,,,,,24.5791,3.6018,16.0425,11.7901,4.5457
2009-04-26,,,,,,,,,24.9039,1.3211,16.6578,3.8351,1.1536
2009-04-27,114.9,-3.45,1004.75,-3.41,13.7,-1.44,2.09,0.48,23.2803,-6.5194,16.2989,-2.1545,0.0
2009-04-28,115.7,0.7,989.5,-1.52,13.79,0.66,2.09,0.0,24.1006,3.5237,15.8631,-2.6738,0.3914
2009-04-29,116.05,0.3,1034.0,4.5,13.84,0.36,2.18,4.31,26.5616,10.2114,15.5127,-2.2086,1.1399
2009-04-30,115.0,-0.9,1070.0,3.48,14.05,1.52,2.06,-5.5,25.0235,-5.7908,15.7263,1.3771,0.0
