Date,tmax,tmax_change_pct,tmin,tmin_change_pct,rainfall
2001-01-01,25.4849,,17.2303,,3.605
2001-01-02,26.7325,4.8954,17.0423,-1.0911,0.0
2001-01-03,26.7838,0.1918,18.0335,5.8164,0.0
2001-01-04,30.5608,14.1017,19.3495,7.2973,0.0
2001-01-05,31.9109,4.4179,18.8197,-2.7381,2.4033
2001-01-06,32.6031,2.169,21.5029,14.2573,0.0
2001-01-07,32.9449,1.0484,21.4003,-0.4769,2.8497
2001-01-08,33.6969,2.2825,20.7167,-3.1944,0.0
2001-01-09,32.4578,-3.6771,20.8022,0.4125,15.2577
2001-01-10,30.0481,-7.4242,20.4262,-1.8074,30.5429
2001-01-11,30.9368,2.9576,20.4946,0.3347,0.0
2001-01-12,27.3478,-11.601,19.9135,-2.8353,0.0
2001-01-13,28.8517,5.4994,18.6146,-6.5226,1.5725
2001-01-14,28.3903,-1.5993,16.41,-11.8437,17.4688
2001-01-15,28.5612,0.602,16.2305,-1.0935,10.0253
2001-01-16,31.5691,10.5314,19.3837,19.4274,3.4059
2001-01-17,32.0305,1.4617,20.5458,5.9955,0.5287
2001-01-18,33.4576,4.4553,19.6571,-4.3254,3.5844
2001-01-19,32.9791,-1.4303,20.8876,6.2598,7.2375
2001-01-20,30.1848,-8.4729,19.828,-5.0729,0.0
2001-01-21,27.1769,-9.965,19.2811,-2.7582,0.0
2001-01-22,28.6296,5.3453,19.1786,-0.5318,11.6459
2001-01-23,29.655,3.5817,19.8793,3.6536,0.6798
2001-01-24,28.3732,-4.3223,20.0331,0.7737,7.8143
2001-01-25,29.7233,4.7585,19.2982,-3.6684,11.4811
2001-01-26,28.6296,-3.6799,20.5287,6.3763,8.3018
2001-01-27,31.6546,10.566,21.1098,2.8305,0.0
2001-01-28,32.116,1.4577,20.4604,-3.0765,31.1747
2001-01-29,31.1419,-3.0332,19.4691,-4.8447,25.1183
2001-01-30,31.1077,-0.1098,21.1953,8.866,0.0
2001-01-31,30.3044,-2.5822,21.1269,-0.3225,10.9317
2001-02-01,29.9113,-1.2971,19.9135,-5.7435,13.2389
2001-02-02,31.3298,4.7423,21.6738,8.8398,2.9183
2001-02-03,30.8,-1.691,22.6138,4.3369,1.4626
2001-02-04,32.116,4.2726,22.1352,-2.1161,9.0983
2001-02-05,30.7488,-4.2572,20.204,-8.7246,7.4984
2001-02-06,28.8005,-6.3362,20.0844,-0.5921,44.0291
2001-02-07,27.9801,-2.8483,20.768,3.4037,21.5201
2001-02-08,30.2873,8.2458,21.4516,3.2917,0.0618
2001-02-09,25.7584,-14.9533,21.1269,-1.5137,0.0
2001-02-10,26.6813,3.5828,20.2895,-3.9638,4.9371
2001-02-11,31.1248,16.654,20.1527,-0.6739,10.4923
2001-02-12,30.988,-0.4393,20.6313,2.3745,11.1721
2001-02-13,26.8351,-13.4018,20.2382,-1.9053,17.2216
2001-02-14,28.5612,6.4324,19.4179,-4.0534,0.4189
2001-02-15,29.3645,2.8124,20.0844,3.4325,1.4626
2001-02-16,31.0735,5.8201,19.9306,-0.7658,9.4142
2001-02-17,29.7233,-4.345,20.1357,1.029,9.9292
2001-02-18,31.4324,5.7498,19.64,-2.4614,4.6007
2001-02-19,32.8765,4.5944,20.956,6.7004,0.206
2001-02-20,27.9118,-15.1012,21.9131,4.567,3.2067
2001-02-21,30.0822,7.7762,19.3837,-11.5428,0.5905
2001-02-22,29.3303,-2.4997,20.1357,3.8794,0.0
2001-02-23,31.3128,6.7592,15.1794,-24.6141,0.2197
2001-02-24,31.3982,0.2729,15.1538,-0.1689,22.454
2001-02-25,31.1077,-0.9253,18.6659,23.1761,28.6752
2001-02-26,30.8,-0.9889,19.6229,5.1273,11.1583
2001-02-27,29.279,-4.9384,18.6317,-5.0514,1.5725
2001-02-28,28.6125,-2.2765,18.8026,0.9173,0.0
2001-03-01,29.1252,1.7919,18.6146,-0.9998,0.0206
2001-03-02,30.1335,3.4621,16.3245,-12.3027,0.0
2001-03-03,30.0139,-0.397,16.0425,-1.7274,19.9957
2001-03-04,30.7659,2.5054,17.3243,7.9899,2.3553
2001-03-05,30.4753,-0.9443,19.1273,10.4075,0.0
2001-03-06,29.9626,-1.6824,17.8285,-6.7906,7.7799
2001-03-07,30.3728,1.3689,21.8276,22.4313,0.0
2001-03-08,29.4157,-3.151,20.1186,-7.8297,13.5754
2001-03-09,26.6471,-9.4121,19.828,-1.4441,20.5725
2001-03-10,27.0743,1.6034,20.3749,2.7582,4.7311
2001-03-11,29.1594,7.7011,19.1444,-6.0393,0.3433
2001-03-12,29.0397,-0.4103,19.1444,0.0,0.0206
2001-03-13,31.9109,9.8871,19.8451,3.6601,0.0
2001-03-14,31.8255,-0.2678,20.4262,2.928,0.0206
2001-03-15,31.9109,0.2685,20.6313,1.004,0.0206
2001-03-16,32.3724,1.446,20.5458,-0.4142,15.9581
2001-03-17,31.7913,-1.795,21.9301,6.7377,0.1373
2001-03-18,28.5099,-10.3215,20.204,-7.871,28.2083
2001-03-19,27.3649,-4.0163,19.9818,-1.0997,0.0
2001-03-20,30.4411,11.2417,19.3666,-3.0791,0.0893
2001-03-21,31.4324,3.2563,18.6488,-3.7064,24.5964
2001-03-22,32.4407,3.2079,18.683,0.1833,12.9986
2001-03-23,31.8767,-1.7385,20.7509,11.0685,6.8667
2001-03-24,31.3469,-1.662,20.9218,0.8236,3.0969
2001-03-25,30.9709,-1.1994,19.5546,-6.5349,13.6715
2001-03-26,31.2273,0.8277,19.3495,-1.0488,11.8656
2001-03-27,29.7917,-4.5972,18.495,-4.4162,12.1609
2001-03-28,27.5358,-7.5723,19.0077,2.7722,11.1721
2001-03-29,26.9376,-2.1723,17.5379,-7.7325,21.1493
2001-03-30,26.7667,-0.6344,17.2816,-1.4617,5.1019
2001-03-31,28.8347,7.7258,17.9652,3.9557,0.0
2001-04-01,29.7233,3.0821,17.7943,-0.9513,2.7741
2001-04-02,23.6221,-20.5268,17.8626,0.3842,26.6976
2001-04-03,26.6471,12.8058,18.2728,2.2962,1.2223
2001-04-04,27.1769,1.9882,16.7176,-8.5111,0.0
2001-04-05,28.6467,5.4082,18.9393,13.2899,0.0
2001-04-06,31.2444,9.0682,19.9989,5.5947,4.5389
2001-04-07,28.2878,-9.4629,20.4604,2.3073,0.0
2001-04-08,28.3903,0.3625,19.5375,-4.5106,0.0
2001-04-09,29.0226,2.2273,19.5888,0.2624,0.0
2001-04-10,30.0481,3.5332,20.1015,2.6174,0.0755
2001-04-11,29.2448,-2.6732,20.8364,3.6559,0.0
2001-04-12,25.6217,-12.3891,18.4608,-11.401,0.0412
2001-04-13,24.8184,-3.135,16.2049,-12.2201,0.0
2001-04-14,26.1686,5.4401,15.2051,-6.1697,0.0
2001-04-15,27.6041,5.4859,17.0423,12.0829,0.0
2001-04-16,26.4591,-4.1481,16.0169,-6.0169,0.0
2001-04-17,26.4591,0.0,15.9314,-0.5335,0.0206
2001-04-18,26.6813,0.8397,17.0338,6.9192,0.0961
2001-04-19,28.339,6.2132,15.8374,-7.0233,0.0
2001-04-20,28.9201,2.0504,17.1534,8.3092,0.0
2001-04-21,30.7659,6.3823,18.3924,7.2234,0.0
2001-04-22,27.3649,-11.0544,19.9135,8.2699,0.0
2001-04-23,29.7746,8.806,19.059,-4.2912,0.3777
2001-04-24,30.3215,1.8368,20.5971,8.0704,0.0
2001-04-25,28.9885,-4.3964,19.8622,-3.5679,1.2223
2001-04-26,29.5183,1.8276,18.7172,-5.765,0.0
2001-04-27,30.219,2.3738,17.5379,-6.3003,0.0
2001-04-28,30.9026,2.2622,17.8455,1.7541,0.0
2001-04-29,29.1765,-5.5857,17.8797,0.1915,0.0
2001-04-30,27.4674,-5.8576,18.307,2.3896,0.0
2001-05-01,29.4841,7.342,17.4866,-4.481,0.0
2001-05-02,30.5266,3.5358,18.7001,6.9391,0.0
2001-05-03,31.5178,3.2471,19.5888,4.7524,0.0
2001-05-04,28.3561,-10.0315,19.5204,-0.349,0.0
2001-05-05,20.9389,-26.1574,14.1711,-27.4036,4.3397
2001-05-06,20.1698,-3.6729,11.8383,-16.4619,0.0
2001-05-07,20.016,-0.7626,12.915,9.095,0.6661
2001-05-08,22.3745,11.7829,12.9492,0.2647,1.1124
2001-05-09,26.3053,17.5681,12.1886,-5.8731,0.0618
2001-05-10,27.4674,4.4179,15.0513,23.4861,0.0
2001-05-11,23.5366,-14.3107,16.0425,6.5858,3.7698
2001-05-12,18.5121,-21.3479,15.0171,-6.3919,6.3929
2001-05-13,17.6234,-4.8006,14.3164,-4.6661,50.4563
2001-05-14,15.7862,-10.4249,12.5304,-12.4748,2.0394
2001-05-15,17.7772,12.6125,11.4794,-8.388,0.1511
2001-05-16,16.034,-9.8059,12.9748,13.0269,1.957
2001-05-17,20.6142,28.5657,12.8637,-0.8562,11.7283
2001-05-18,19.7426,-4.2282,9.0696,-29.4943,0.0412
2001-05-19,20.6313,4.5014,10.9496,20.7278,0.309
2001-05-20,21.9131,6.2128,12.4279,13.5011,0.0412
2001-05-21,24.0323,9.671,13.5217,8.801,0.0
2001-05-22,23.5195,-2.1334,13.9746,3.3494,0.0618
2001-05-23,21.8447,-7.1211,14.3249,2.5071,0.0412
2001-05-24,21.6225,-1.0171,15.3333,7.039,0.0
2001-05-25,22.7334,5.1376,15.0427,-1.8948,0.0
2001-05-26,23.605,3.834,15.9229,5.851,0.0
2001-05-27,19.0761,-19.1864,16.9227,6.2789,0.0
2001-05-28,25.7926,35.2091,16.3416,-3.4337,10.4373
2001-05-29,26.3736,2.2529,17.931,9.7261,0.0
2001-05-30,26.066,-1.1664,15.8631,-11.5327,0.0
2001-05-31,26.818,2.8849,16.6236,4.7943,0.0
2001-06-01,27.7238,3.3775,16.41,-1.2851,0.0206
2001-06-02,27.4503,-0.9863,16.1878,-1.3539,0.0
2001-06-03,26.4591,-3.611,15.7434,-2.745,0.3296
2001-06-04,27.8947,5.4257,16.0425,1.8997,0.0
2001-06-05,27.8947,0.0,16.6407,3.7286,0.0
2001-06-06,26.8693,-3.676,17.4354,4.7757,0.0
2001-06-07,24.169,-10.0497,16.8116,-3.5778,0.0
2001-06-08,23.1265,-4.3134,16.8628,0.305,0.0
2001-06-09,25.8951,11.9717,17.1534,1.7229,0.0824
2001-06-10,23.9126,-7.6558,15.6665,-8.668,6.0839
2001-06-11,22.4599,-6.075,15.7263,0.3818,0.0
2001-06-12,24.3399,8.3702,14.9316,-5.0533,0.0
2001-06-13,24.1006,-0.983,14.1284,-5.3795,0.0206
2001-06-14,25.1773,4.4675,12.3595,-12.5198,0.0206
2001-06-15,26.5104,5.2946,14.5129,17.4229,0.0
2001-06-16,27.0231,1.934,16.3587,12.718,0.0
2001-06-17,25.5875,-5.3125,17.6576,7.9399,0.0
2001-06-18,19.6059,-23.3772,11.4281,-35.2792,2.8977
2001-06-19,16.6407,-15.1239,11.2572,-1.4955,2.6849
2001-06-20,17.0765,2.6189,10.548,-6.3004,0.3708
2001-06-21,15.8289,-7.3059,6.1557,-41.6405,0.0
2001-06-22,16.6834,5.3985,8.057,30.8867,0.0
2001-06-23,22.8359,36.8782,10.4112,29.2191,0.0
2001-06-24,20.7851,-8.9808,11.6076,11.4907,0.0
2001-06-25,26.5275,27.6273,14.5813,25.6188,0.2197
2001-06-26,22.2378,-16.1707,12.4963,-14.2993,0.0
2001-06-27,16.1707,-27.2828,7.2965,-41.6104,14.214
2001-06-28,15.376,-4.9145,8.339,14.2878,0.6523
2001-06-29,18.495,20.2848,10.6847,28.1286,0.0206
2001-06-30,22.4599,21.4381,11.6845,9.3572,0.0
2001-07-01,23.6905,5.4787,10.0352,-14.1146,0.0824
2001-07-02,26.0147,9.8111,10.1634,1.2773,0.0893
2001-07-03,25.9122,-0.3942,12.351,21.5239,0.0
2001-07-04,27.5187,6.1998,12.2741,-0.6227,0.0
2001-07-05,26.9376,-2.1116,12.7868,4.1772,0.0206
2001-07-06,22.7334,-15.6073,15.3504,20.0485,0.0
2001-07-07,23.5366,3.5333,14.0515,-8.4615,0.0
2001-07-08,25.5362,8.4956,12.7953,-8.9396,0.0
2001-07-09,25.4678,-0.2677,13.9233,8.8154,0.0
2001-07-10,26.0489,2.2816,13.6071,-2.2708,0.0412
2001-07-11,26.2711,0.8529,14.6582,7.7243,0.0275
2001-07-12,22.7505,-13.4011,11.2316,-23.3768,3.3441
2001-07-13,14.6069,-35.7951,9.8216,-12.5535,0.7416
2001-07-14,20.9218,43.2322,10.0694,2.5231,0.0481
2001-07-15,25.0577,19.7682,10.1634,0.9335,0.0
2001-07-16,26.7838,6.8886,12.4535,22.5328,0.0
2001-07-17,26.2369,-2.0419,13.7524,10.4297,0.0
2001-07-18,27.9118,6.3836,15.5213,12.8621,0.0
2001-07-19,25.7584,-7.715,15.6922,1.1011,0.0
2001-07-20,28.8517,12.0091,15.7093,0.1089,0.0
2001-07-21,28.3561,-1.7178,18.0164,14.6869,0.0
2001-07-22,18.8368,-33.5706,13.1115,-27.2248,1.7716
2001-07-23,14.6753,-22.0924,10.9239,-16.6843,0.5837
2001-07-24,18.2386,24.2812,11.8639,8.6047,0.1442
2001-07-25,23.7588,30.2665,13.4875,13.6851,4.4565
2001-07-26,23.1436,-2.5896,15.1794,12.5445,6.8117
2001-07-27,22.7676,-1.6246,11.4452,-24.6007,14.7908
2001-07-28,12.2997,-45.977,6.9889,-38.9361,18.0731
2001-07-29,17.6917,43.8385,5.3269,-23.7811,0.6661
2001-07-30,22.8188,28.9803,8.2109,54.1408,0.0
2001-07-31,26.5275,16.2524,11.5307,40.4319,0.0206
2001-08-01,26.3907,-0.5154,12.915,12.0056,0.0
2001-08-02,26.0831,-1.1657,12.0177,-6.9473,0.0
2001-08-03,26.2711,0.7208,12.1032,0.711,0.0
2001-08-04,26.4933,0.8457,13.6926,13.1321,0.0
2001-08-05,24.921,-5.9348,12.0434,-12.0446,0.0206
2001-08-06,25.6558,2.9489,12.3168,2.2705,0.0
2001-08-07,26.3053,2.5313,11.4965,-6.6603,0.0
2001-08-08,21.5371,-18.1264,11.975,4.1624,0.0
2001-08-09,23.6221,9.6811,12.1203,1.2131,0.0
2001-08-10,23.3828,-1.0129,11.5477,-4.7237,0.0
2001-08-11,22.1523,-5.2624,13.0688,13.1718,0.0
2001-08-12,23.8614,7.7149,12.8295,-1.8308,0.0
2001-08-13,24.1861,1.3608,12.7953,-0.2664,0.0206
2001-08-14,23.6563,-2.1905,12.4621,-2.6046,0.0206
2001-08-15,23.9468,1.2282,12.5646,0.8228,0.0206
2001-08-16,23.8443,-0.4282,13.5815,8.0932,0.0206
2001-08-17,24.5791,3.082,13.0688,-3.7751,0.0
2001-08-18,27.3478,11.2642,13.0004,-0.5231,0.0
2001-08-19,28.2023,3.1246,14.8547,14.2634,0.0
2001-08-20,27.2111,-3.5148,15.3931,3.6241,0.0
2001-08-21,24.6988,-9.2326,15.0256,-2.3871,0.0
2001-08-22,19.5546,-20.8277,13.778,-8.3031,8.2469
2001-08-23,20.6313,5.5061,13.1457,-4.5895,12.1746
2001-08-24,25.69,24.5198,14.2224,8.1905,1.4145
2001-08-25,27.758,8.0496,15.1367,6.4288,5.5826
2001-08-26,26.9376,-2.9553,16.7518,10.6697,0.0
2001-08-27,27.8092,3.2357,16.6065,-0.8672,0.1305
2001-08-28,26.4933,-4.7321,16.7945,1.1321,0.0
2001-08-29,21.4687,-18.9654,17.0338,1.4247,0.1717
2001-08-30,29.2106,36.0615,16.1109,-5.4179,1.5793
2001-08-31,29.8259,2.1063,17.1534,6.4709,0.0
2001-09-01,29.7575,-0.2292,17.1705,0.0996,0.0
2001-09-02,29.3474,-1.3784,17.1278,-0.2488,0.0
2001-09-03,30.7488,4.7753,17.3756,1.4468,0.0
2001-09-04,30.6462,-0.3335,17.8797,2.9016,0.0206
2001-09-05,24.2715,-20.8009,17.0765,-4.4925,0.0
2001-09-06,20.956,-13.6602,15.5554,-8.9072,0.0
2001-09-07,21.1611,0.9786,14.2395,-8.4598,2.3621
2001-09-08,28.3219,33.8398,12.4792,-12.3622,0.0
2001-09-09,28.0827,-0.8448,15.6409,25.336,0.0
2001-09-10,27.1598,-3.2863,14.4104,-7.8672,0.0
2001-09-11,20.2724,-25.3589,14.0429,-2.5498,0.0412
2001-09-12,20.1186,-0.7587,11.0863,-21.0542,0.9888
2001-09-13,28.151,39.9257,12.4621,12.4097,0.0
2001-09-14,22.5283,-19.9734,15.7862,26.6735,10.1009
2001-09-15,22.3745,-0.6828,15.4785,-1.9487,25.2144
2001-09-16,20.8535,-6.7981,9.8387,-36.4364,2.9664
2001-09-17,15.5383,-25.4879,8.339,-15.2426,0.0
2001-09-18,18.9051,21.6677,10.4625,25.4643,0.9819
2001-09-19,23.1094,22.2385,10.0523,-3.9204,0.0206
2001-09-20,24.7671,7.1736,11.5477,14.8762,0.0206
2001-09-21,24.3912,-1.5181,13.2482,14.7257,0.4257
2001-09-22,19.9818,-18.0775,15.1367,14.2546,0.0
2001-09-23,22.6308,13.2571,14.4958,-4.234,2.9115
2001-09-24,27.8776,23.184,14.4787,-0.1179,0.4807
2001-09-25,26.1686,-6.1305,16.4185,13.3973,0.0206
2001-09-26,26.3224,0.5878,17.9823,9.5244,8.2743
2001-09-27,23.041,-12.466,15.9571,-11.2623,0.0824
2001-09-28,21.4687,-6.824,15.7605,-1.2317,0.1442
2001-09-29,20.4775,-4.6171,14.9402,-5.205,0.3296
2001-09-30,26.818,30.9634,14.7693,-1.1439,3.7904
2001-10-01,22.9897,-14.2749,16.4698,11.5137,0.0206
2001-10-02,25.2799,9.9614,16.4954,0.1557,97.232
2001-10-03,24.7501,-2.0957,14.8804,-9.7908,0.1991
2001-10-04,27.4162,10.7721,15.8631,6.604,0.0
2001-10-05,28.6467,4.4883,15.9827,0.7542,0.0
2001-10-06,25.69,-10.321,13.9489,-12.7247,0.0
2001-10-07,25.0064,-2.661,14.4531,3.6144,0.0
2001-10-08,19.264,-22.9636,15.2222,5.3211,1.8677
2001-10-09,20.2553,5.1456,15.376,1.0105,17.9632
2001-10-10,28.3732,40.078,16.0425,4.3348,0.0
2001-10-11,27.6725,-2.4696,17.8968,11.5587,3.6119
2001-10-12,26.4078,-4.5702,15.7776,-11.8412,9.6339
2001-10-13,27.7238,4.9832,16.3929,3.8995,0.0
2001-10-14,27.382,-1.2329,14.5898,-10.9989,0.0206
2001-10-15,27.8776,1.81,14.5129,-0.5271,0.0206
2001-10-16,26.1856,-6.0692,15.4016,6.1235,0.0
2001-10-17,26.5787,1.5011,15.282,-0.7768,0.0
2001-10-18,27.2452,2.5077,16.3416,6.9337,4.6144
2001-10-19,27.382,0.5018,15.6323,-4.3402,0.3983
2001-10-20,24.921,-8.9877,15.8972,1.6946,58.8336
2001-10-21,29.3645,17.8304,14.8718,-6.4503,4.1681
2001-10-22,24.8868,-15.2486,16.4356,10.515,18.6361
2001-10-23,27.5358,10.6442,16.5894,0.9359,4.5595
2001-10-24,24.8868,-9.6202,14.1711,-14.5773,0.0
2001-10-25,26.9205,8.172,15.7605,11.2158,0.0
2001-10-26,27.0743,0.5714,13.9319,-11.6028,0.0
2001-10-27,27.9801,3.3456,12.9662,-6.9309,0.0206
2001-10-28,30.6975,9.7118,14.7693,13.9056,0.0206
2001-10-29,32.2698,5.122,16.9227,14.5802,0.0
2001-10-30,32.6373,1.1387,18.1874,7.4733,0.0
2001-10-31,31.4837,-3.5346,19.4349,6.8597,0.0
2001-11-01,26.8522,-14.7108,16.8116,-13.4982,0.0
2001-11-02,21.8618,-18.5847,15.2564,-9.2509,0.0
2001-11-03,18.1532,-16.9639,14.0686,-7.7855,0.4738
2001-11-04,18.1361,-0.0941,14.1711,0.7289,0.0
2001-11-05,26.3565,45.3266,14.6069,3.0753,0.8652
2001-11-06,30.7488,16.6646,16.41,12.3437,0.0
2001-11-07,32.6373,6.1417,16.5296,0.729,0.0206
2001-11-08,32.8765,0.7331,18.5292,12.0969,0.0
2001-11-09,26.8863,-18.2202,18.4437,-0.4612,0.0
2001-11-10,30.4753,13.3487,18.5463,0.556,0.0
2001-11-11,26.7496,-12.2253,18.1361,-2.2116,11.5909
2001-11-12,23.9639,-10.4141,18.2728,0.7539,33.8115
2001-11-13,25.2799,5.4914,17.1876,-5.9391,1.5793
2001-11-14,27.1598,7.4365,17.3927,1.1932,0.5219
2001-11-15,25.878,-4.7194,18.6659,7.3205,7.313
2001-11-16,22.665,-12.4159,18.5804,-0.4578,18.2928
2001-11-17,23.7246,4.6751,18.0335,-2.9434,1.4695
2001-11-18,25.2115,6.2672,16.7689,-7.013,0.3021
2001-11-19,28.2194,11.9307,18.0848,7.8476,0.0
2001-11-20,27.4845,-2.6042,18.6146,2.9295,0.0
2001-11-21,30.0481,9.3273,18.9906,2.0199,0.0
2001-11-22,31.1589,3.697,19.0248,0.18,0.0
2001-11-23,30.5779,-1.8649,18.1532,-4.5814,11.2201
2001-11-24,31.9451,4.4713,19.2299,5.9312,5.2736
2001-11-25,28.6296,-10.3788,19.1786,-0.2666,5.9465
2001-11-26,30.5266,6.6261,19.0077,-0.8911,0.0
2001-11-27,31.2957,2.5193,18.4095,-3.147,0.0
2001-11-28,30.5608,-2.3482,19.0761,3.6205,3.3441
2001-11-29,29.6208,-3.0757,18.3753,-3.6732,44.8531
2001-11-30,25.4508,-14.0781,18.9735,3.2552,0.0
2001-12-01,25.5875,0.5372,17.555,-7.4762,12.6278
2001-12-02,25.7242,0.5343,15.1453,-13.7268,0.0275
2001-12-03,27.5358,7.0423,14.4446,-4.6266,0.0
2001-12-04,28.527,3.5998,16.0596,11.181,0.0
2001-12-05,31.176,9.286,16.6236,3.5118,0.0
2001-12-06,25.7584,-17.3776,20.8535,25.445,1.6617
2001-12-07,30.4241,18.1132,20.3407,-2.4586,0.4601
2001-12-08,30.6975,0.8988,19.9306,-2.0165,0.1305
2001-12-09,26.1515,-14.8091,18.3412,-7.9747,10.5541
2001-12-10,27.006,3.2676,17.3243,-5.5442,50.5936
2001-12-11,26.9889,-0.0633,17.2816,-0.2466,17.6336
2001-12-12,28.3561,5.0659,17.3243,0.2472,2.0737
2001-12-13,23.6563,-16.5744,18.7342,8.1386,0.4944
2001-12-14,22.8188,-3.54,18.8197,0.4561,16.7272
2001-12-15,22.4599,-1.5728,18.4779,-1.8162,13.4106
2001-12-16,25.8951,15.2946,18.0677,-2.2198,11.0828
2001-12-17,28.9885,11.9457,17.2047,-4.7768,5.7817
2001-12-18,30.8342,6.3672,19.7255,14.652,0.0618
2001-12-19,32.0818,4.0461,20.016,1.4729,0.0
2001-12-20,30.9709,-3.4626,20.4433,2.1346,0.0
2001-12-21,29.9626,-3.2557,20.3066,-0.6688,2.6162
2001-12-22,30.1506,0.6274,20.204,-0.505,2.0669
2001-12-23,22.853,-24.2038,16.6578,-17.5522,12.0235
2001-12-24,19.5375,-14.5081,15.0171,-9.8493,23.3329
2001-12-25,23.2974,19.2444,15.47,3.0159,0.4326
2001-12-26,22.9897,-1.3204,16.1365,4.3085,0.1511
2001-12-27,26.6129,15.7599,17.2645,6.9901,0.0412
2001-12-28,28.0998,5.587,19.3324,11.978,0.0
2001-12-29,23.0068,-18.1245,18.4437,-4.5969,3.8316
2001-12-30,25.6217,11.3654,17.4525,-5.3744,30.6253
2001-12-31,29.9968,17.0759,18.2728,4.7004,5.0333
2002-01-01,27.9289,-6.8939,19.2128,5.1441,0.0
2002-01-02,30.2532,8.3222,18.7342,-2.4907,3.1518
2002-01-03,29.0056,-4.1239,19.6059,4.6525,0.2266
2002-01-04,28.5954,-1.4141,18.7855,-4.1841,0.2678
2002-01-05,30.1164,5.3192,18.8197,0.182,0.3914
2002-01-06,32.5347,8.0298,20.1186,6.9016,1.6411
2002-01-07,24.8697,-23.5595,20.1698,0.2548,6.1731
2002-01-08,28.4074,14.225,17.7772,-11.8625,0.927
2002-01-09,25.8609,-8.9641,16.9996,-4.3742,31.8064
2002-01-10,28.0143,8.3268,17.3243,1.9101,16.7272
2002-01-11,26.6813,-4.7585,18.8197,8.6319,0.0
2002-01-12,23.8272,-10.697,18.7342,-0.4541,12.6347
2002-01-13,21.8789,-8.1768,18.4779,-1.3684,32.4107
2002-01-14,28.527,30.3862,19.1444,3.6071,22.7699
2002-01-15,25.3995,-10.9634,19.0248,-0.6249,24.3767
2002-01-16,20.3066,-20.0513,15.2991,-19.5834,14.5161
2002-01-17,23.1265,13.8867,14.2138,-7.0935,0.9339
2002-01-18,22.3232,-3.4733,15.6238,9.9196,0.0
2002-01-19,21.1782,-5.1294,15.7007,0.4922,0.0
2002-01-20,28.0314,32.3599,17.6405,12.3546,20.0919
2002-01-21,30.9709,10.4866,19.5717,10.9476,1.5931
2002-01-22,32.0305,3.4213,21.7934,11.3519,0.3708
2002-01-23,28.7321,-10.2978,21.2636,-2.431,8.8923
2002-01-24,29.9968,4.4017,20.8193,-2.0897,3.7423
2002-01-25,30.0822,0.2849,18.9393,-9.0298,20.2292
2002-01-26,32.1502,6.8743,18.8539,-0.4512,24.2805
2002-01-27,33.0474,2.7908,21.7251,15.2286,6.4684
2002-01-28,31.3469,-5.1456,19.9477,-8.1813,0.0
2002-01-29,30.6291,-2.2898,20.1527,1.0281,26.5053
2002-01-30,30.6462,0.0558,20.7851,3.1378,0.1373
2002-01-31,31.7229,3.5133,21.708,4.4401,7.5877
2002-02-01,28.6467,-9.6973,22.1694,2.1257,3.4608
2002-02-02,27.4845,-4.0568,19.9135,-10.1759,0.3845
2002-02-03,24.1861,-12.0011,17.0167,-14.547,7.7525
2002-02-04,26.3736,9.0447,16.0169,-5.8753,0.927
2002-02-05,28.6808,8.7481,15.5213,-3.0944,0.0
2002-02-06,28.7663,0.2979,17.0338,9.7447,0.0206
2002-02-07,23.981,-16.6351,18.3753,7.8761,2.0325
2002-02-08,26.8693,12.044,19.1786,4.3713,20.1193
2002-02-09,22.8701,-14.8837,18.9735,-1.0693,14.2552
2002-02-10,28.1169,22.9415,17.4525,-8.0167,8.0477
2002-02-11,31.1589,10.8194,16.8116,-3.6722,0.5837
2002-02-12,30.219,-3.0167,16.7774,-0.2033,2.9115
2002-02-13,31.6204,4.6375,19.7255,17.5718,7.0933
2002-02-14,26.0147,-17.7279,18.8197,-4.592,22.2617
2002-02-15,28.4416,9.3287,18.3583,-2.4519,0.6523
2002-02-16,26.7496,-5.9488,17.7259,-3.4445,21.1768
2002-02-17,25.9122,-3.1306,19.0761,7.6168,0.4463
2002-02-18,25.5533,-1.3851,16.9568,-11.1092,0.0687
2002-02-19,26.63,4.2135,17.1107,0.9071,0.0
2002-02-20,23.1777,-12.9638,18.4437,7.7907,0.0
2002-02-21,24.2715,4.7191,19.828,7.5056,1.7373
2002-02-22,26.3565,8.5904,20.2382,2.0686,22.0969
2002-02-23,26.6813,1.232,20.3066,0.3378,15.9307
2002-02-24,27.3649,2.5622,18.683,-7.9954,7.2375
2002-02-25,25.1944,-7.9316,17.6576,-5.4885,1.1055
2002-02-26,27.4332,8.8863,16.9996,-3.7263,0.0
2002-02-27,24.2373,-11.6497,19.8451,16.7389,0.0
2002-02-28,27.4332,13.1858,18.4095,-7.234,1.1605
2002-03-01,31.4837,14.7646,17.5892,-4.456,10.1009
2002-03-02,27.8605,-11.5081,19.1957,9.1334,0.0
2002-03-03,29.0056,4.11,19.0761,-0.6232,12.8269
2002-03-04,30.1506,3.9477,17.6405,-7.5256,18.4301
2002-03-05,31.4837,4.4213,18.8368,6.7817,6.0495
2002-03-06,31.7229,0.76,21.2636,12.8835,0.7897
2002-03-07,32.9791,3.9597,18.2728,-14.0654,0.2335
2002-03-08,32.5347,-1.3474,18.1532,-0.6547,7.2855
2002-03-09,32.9449,1.2607,19.64,8.1906,16.48
2002-03-10,32.304,-1.9453,19.9989,1.8274,2.4857
